Title,Price,Stock,URL
MSI PRO MP225 E12VL 21.5″ Inch 120Hz 1ms FHD ULTRA SLIM FRAMLESS MONITOR,"Rs:27,500.00Rs:28,000.00or 3 XRs:10,266.67with",In Stock,https://mdcomputers.lk/product/msi-pro-mp225-e12vl-21-5-inch-120hz-1ms-fhd-ultra-slim-framless-monitor/
DELL P2422HE 24 INCH IPS FRAMELESS USED TYPE-C FHD MONITOR ( without cables ),"Rs:27,500.00Rs:29,500.00or 3 XRs:10,266.67with",In Stock,https://mdcomputers.lk/product/dell-p2422he-24-inch-ips-frameless-used-type-c-monitor-without-cables/
Silverstone IceMyst 240 All-in-One ARGB Liquid Cooler,"Rs:28,000.00or 3 XRs:10,453.33with",In Stock,https://mdcomputers.lk/product/silverstone-icemyst-240-all-in-one-argb-liquid-cooler/
JBL Tune Buds,"Rs:28,000.00or 3 XRs:10,453.33with",In Stock,https://mdcomputers.lk/product/jbl-tune-buds/
AMD RYZEN 5 3600 BRAND NEW TRAY PROCESSOR  ( 01 YEAR WARRANTY ),"Rs:28,000.00Rs:30,000.00or 3 XRs:10,453.33with",In Stock,https://mdcomputers.lk/product/amd-ryzen-5-3600-desktop-processors-with-w/
MSI MAG CORELIQUID ARGB A13 240mm CPU Liquid Cooler Black ( 3 YEARS WARRANTY ),"Rs:28,000.00or 3 XRs:10,453.33with",In Stock,https://mdcomputers.lk/product/msi-mag-coreliquid-argb-a13-240mm-cpu-liquid-cooler-black-3-years-warranty/
ASUS PRIME 750B BRONZE 750W POWER SUPPLY,"Rs:28,000.00or 3 XRs:10,453.33with",In Stock,https://mdcomputers.lk/product/asus-prime-750b-black-750w-bronze-power-supply/
DELL P2714HC 27 INCH IPS LED USED MONITOR ( without cable ),"Rs:28,000.00or 3 XRs:10,453.33with",In Stock,https://mdcomputers.lk/product/dell-p2714hc-27-inch-ips-led-used-monitor-without-cable/
ADATA DDR4 8GB 3200MHz BRAND NEW DESKTOP MEMORY ( 3 years warranty ),"Rs:28,000.00Rs:28,500.00or 3 XRs:10,453.33with",In Stock,https://mdcomputers.lk/product/adata-8gb-1x8gb-ddr4-3200mhz-so-dimm-laptop/
KINGSTON DDR4 8GB (3200mhz ) BRAND NEW DESKTOP RAM ( 03 years warranty ),"Rs:28,000.00Rs:28,500.00or 3 XRs:10,453.33with",In Stock,https://mdcomputers.lk/product/kingston-ddr4-8gb-3200mhz-brand-new-desktop-ram-03-years-warranty/
CORE I5 4TH GEN USED DESKTOP PC ( 03 MONTH WARRANTY ),"Rs:28,200.00Rs:30,200.00or 3 XRs:10,528.00with",In Stock,https://mdcomputers.lk/product/core-i5-4th-gen-used-desktop-2/
MICROLAB PT600 BLUETOOTH PARTY SPEAKER ( 1y ),"Rs:28,500.00Rs:35,000.00or 3 XRs:10,640.00with",In Stock,https://mdcomputers.lk/product/microlab-pt600-bluetooth-party-speaker-1y/
DDR5 8GB ( 5600Mhz ) USED LAPTOP MEMORY ( random brands ),"Rs:28,500.00Rs:30,000.00or 3 XRs:10,640.00with",In Stock,https://mdcomputers.lk/product/ddr5-8gb-4800mhz-brand-new-laptop-ram-01-year-warranty/
USED DDR4 16GB RGB GAMING DESKTOP RAM ( random brands ),"Rs:28,500.00Rs:35,000.00or 3 XRs:10,640.00with",In Stock,https://mdcomputers.lk/product/used-ddr4-16gb-rgb-gaming-desktop-ram-random-brands/
ADATA DDR4 8GB (3200MHz) SO-DIMM LAPTOP MEMORY ( 3 YEARS WARRANTY ),"Rs:28,500.00or 3 XRs:10,640.00with",In Stock,https://mdcomputers.lk/product/adata-ddr4-8gb-3200mhz-so-dimm-laptop-memor/
JBL Tune Flex Wireless In-Ear Earbuds,"Rs:29,000.00or 3 XRs:10,826.67with",In Stock,https://mdcomputers.lk/product/jbl-tune-flex-wireless-in-ear-earbuds/
SOEYI CH1L BLACK CASIN,"Rs:29,000.00or 3 XRs:10,826.67with",In Stock,https://mdcomputers.lk/product/soeyi-ch1l-black-casin/
ASTROSHEL V2G 240 BLACK LIQUID COOLER ( 03 Years Warranty ),"Rs:29,000.00or 3 XRs:10,826.67with",In Stock,https://mdcomputers.lk/product/astroshel-v2g-240-black-liquid-cooler-03-years-warranty/
AMD RYZEN 7 2700X BRAND NEW PROCESSOR ( WITH OUT BOX & COOLER ),"Rs:29,000.00or 3 XRs:10,826.67with",In Stock,https://mdcomputers.lk/product/amd-ryzen-7-2700x-brand-new-processor-with-out-box-cooler/
AMD RYZEN 5 3500X BRAND NEW PROCESSOR ( WITH OUT BOX & COOLER ),"Rs:29,000.00or 3 XRs:10,826.67with",In Stock,https://mdcomputers.lk/product/amd-ryzen-5-3500x-brand-new-processor-with-out-box-cooler/
ADDLINK S20 3D NAND 2.5 INCH 512GB BRAND NEW SATA SSD,"Rs:29,500.00Rs:33,500.00or 3 XRs:11,013.33with",In Stock,https://mdcomputers.lk/product/addlink-s20-512gb-ssd-3d-nand-2-5-inch-2/
AMD RYZEN 5 3600X BRAND NEW DESKTOP PROCESSOR ( 01 year warranty ),"Rs:29,500.00Rs:30,000.00or 3 XRs:11,013.33with",In Stock,https://mdcomputers.lk/product/amd-ryzen-5-3600x-brand-new-desktop-process/
ARMAGGEDDON PF22HD 22 INCH PIXXEL+PRO 100Hz BRAND NEW GAMING MONITOR ( 02years warranty ),"Rs:29,500.00or 3 XRs:11,013.33with",In Stock,https://mdcomputers.lk/product/armaggeddon-pf22hd-22-inch-pixxelpro-100hz-brand-new-gaming-monitor-02years-warranty/
MICROLAB PT800 BLUETOOTH PARTY SPEAKER – ( Display Unit ),"Rs:30,000.00Rs:55,000.00or 3 XRs:11,200.00with",In Stock,https://mdcomputers.lk/product/microlab-pt800-bluetooth-party-speaker-1y/
SOEYI CH1L WHITE BRAND NEW GAMING CASING,"Rs:30,000.00Rs:32,000.00or 3 XRs:11,200.00with",In Stock,https://mdcomputers.lk/product/soeyi-ch1l-white-gaming-casing/
ASTROSHEL V2G 240 WHITE LIQUID COOLER ( 03 Years Warranty ),"Rs:30,000.00or 3 XRs:11,200.00with",In Stock,https://mdcomputers.lk/product/astroshel-v2g-240-white-liquid-cooler-03-years-warranty/
MSI H610M-E PRO DDR5 BRAND NEW MOTHERBOARD ( 3 YEARS WARRANTY),"Rs:31,000.00Rs:33,000.00or 3 XRs:11,573.33with",In Stock,https://mdcomputers.lk/product/msi-h610m-e-pro-ddr5-motherboard-3-years-wa/
CORSIAR NAUTILUS ARGB 240mm LIQUID CPU COOLER (3 Years Warranty),"Rs:31,000.00or 3 XRs:11,573.33with",In Stock,https://mdcomputers.lk/product/corsair-nautilus-argb-240mm-liquid-cpu-cooler-3-years-warranty/
ASUS TUF GT301 BRAND NEW GAMING CASING,"Rs:31,000.00Rs:31,500.00or 3 XRs:11,573.33with",In Stock,https://mdcomputers.lk/product/asus-tuf-gt301-brand-new-gaming-casing/
ARCTIC LIQUID FREEZER III 240 BLACK COOLER ( 06 year warranty ),"Rs:31,000.00or 3 XRs:11,573.33with",In Stock,https://mdcomputers.lk/product/arctic-liquid-freezer-iii-240-black-cooler-06-year-warranty/
ASUS VZ24EHF 24 INCH FULL HD IPS 100Hz EYE CARE BRAND NEW MONITOR ( 3 years warranty ),"Rs:31,000.00Rs:33,000.00or 3 XRs:11,573.33with",In Stock,https://mdcomputers.lk/product/asus-vz24ehf-24-inch-full-hd-ips-100hz-brand-new-monitor-3-years-warranty/
CORE I7 2ND GEN USED ASSEMBLE DESKTOP PC ( 03 MONTH WARRANTY ),"Rs:31,200.00Rs:33,200.00or 3 XRs:11,648.00with",In Stock,https://mdcomputers.lk/product/core-i7-2nd-gen-used-desktop-computer/
CORSAIR VENGEANCE LPX DDR4 8GB 3200MHZ BRAND NEW RAM (10 YEAR WARRANTY),"Rs:31,500.00Rs:35,000.00or 3 XRs:11,760.00with",In Stock,https://mdcomputers.lk/product/corsair-vengeance-lpx-8gb-brand-new-ram/
GAMDIAS CHIONE E4-360 ARGB 360MM LIQUID COOLER ( 03 YEARS WARRANTY),"Rs:31,500.00Rs:32,000.00or 3 XRs:11,760.00with",In Stock,https://mdcomputers.lk/product/gamdias-chione-e4-360-argb-360mm-liquid-cooler-2-years-warranty/
GTX1050TI 4GB USED VGA ( RANDOM BRAND ),"Rs:31,500.00Rs:32,500.00or 3 XRs:11,760.00with",In Stock,https://mdcomputers.lk/product/zotac-gtx1050ti-4gb-used-vga/
ARMAGGEDON AQUARON X-CURVE GIGA 10 BLACK GAMING CASING,"Rs:31,900.00or 3 XRs:11,909.33with",In Stock,https://mdcomputers.lk/product/armaggedon-aquaron-x-curve-giga-10-black-gaming-casing/
INTEL CORE I3 2ND GEN DESKTOP FULL SET PC WITH 17 INCH LED MONITOR,"Rs:32,000.00Rs:35,300.00or 3 XRs:11,946.67with",In Stock,https://mdcomputers.lk/product/core-i3-2nd-gen-full-set-computer/
SilverStone Technology IceMyst 360 All-in-One Liquid Cooler with ARGB Lighting,"Rs:32,000.00or 3 XRs:11,946.67with",In Stock,https://mdcomputers.lk/product/silverstone-technology-icemyst-360-all-in-one-liquid-cooler-with-argb-lighting/
MICROLAB M-200BT PLATINUM 2.1 SUB WOOFER ( 01 YEAR WARRANTY ),"Rs:32,000.00or 3 XRs:11,946.67with",In Stock,https://mdcomputers.lk/product/microlab-m-200bt-platinum-2-1-sub-woofer1y/
CRUCIAL E100 480GB PCIE GEN 4 NVME SSD ( 03 years warranty ),"Rs:32,000.00Rs:35,500.00or 3 XRs:11,946.67with",In Stock,https://mdcomputers.lk/product/crucial-e100-480gb-pcie-gen-4-nvme-ssd-03-years-warranty/
NETAC SA500 960GB SATA III SSD,"Rs:32,000.00Rs:34,000.00or 3 XRs:11,946.67with",In Stock,https://mdcomputers.lk/product/netac-sa500-960gb-sata-iii-ssd-03y/
MSI PRO H610M-E DDR4 MOTHERBOARD ( 3 YEARS WARRANTY ),"Rs:32,000.00Rs:35,500.00or 3 XRs:11,946.67with",In Stock,https://mdcomputers.lk/product/msi-pro-h610m-e-ddr4-motherboard-3-years-warranty/
GOLDEN FIELD PRISTINE VISION LIQUID 360 LIQUID COOLER,"Rs:32,000.00Rs:36,000.00or 3 XRs:11,946.67with",In Stock,https://mdcomputers.lk/product/golden-field-pristine-vision-liquid-360-liquid-cooler/
LEXAR NM620 M.2 GEN3X4 512GB BRAND NEW NVME ( 03Y ),"Rs:32,500.00Rs:36,500.00or 3 XRs:12,133.33with",In Stock,https://mdcomputers.lk/product/lexar-nm620-m-2-gen3x4-nvme-512gb/
"JEDEL GAMING CHAIR ( RED+ BLACK , BLUE + BLACK )","Rs:32,500.00Rs:34,000.00or 3 XRs:12,133.33with",In Stock,https://mdcomputers.lk/product/dareu-gaming-chair/
LIAN – LI LANCOOL II MESH C GAMING CASIN,"Rs:32,500.00or 3 XRs:12,133.33with",In Stock,https://mdcomputers.lk/product/lian-li-lancool-ii-mesh-c-gaming-casin/
SP PC60 512GB PORTABLE BRAND NEW SSD ( 03 years warranty ),"Rs:32,500.00or 3 XRs:12,133.33with",In Stock,https://mdcomputers.lk/product/sp-pc60-512gb-portable-brand-new-ssd-03-years-warranty/
USED CORE I7 8700 8TH GEN PROCESSOR,"Rs:33,000.00Rs:40,000.00or 3 XRs:12,320.00with",In Stock,https://mdcomputers.lk/product/used-core-i7-8700-8th-gen-processor/
ASUS PRIME H610M-K DDR5 BRAND NEW MOTHERBOARD ( 03 years warranty ),"Rs:33,000.00or 3 XRs:12,320.00with",In Stock,https://mdcomputers.lk/product/asus-prime-h610m-k-ddr5-brand-new-motherboa/
INTEL CORE I7 3RD GEN USED ASSEMBLE DESKTOP PC,"Rs:33,200.00Rs:35,200.00or 3 XRs:12,394.67with",In Stock,https://mdcomputers.lk/product/intel-i7-3rd-gen-desktop/
INTEL CORE I3 3RD GEN DESKTOP FULL SET COMPUTER WITH 17 INCH LED MONITOR,"Rs:33,500.00Rs:35,700.00or 3 XRs:12,506.67with",In Stock,https://mdcomputers.lk/product/intel-core-i3-3rd-gen-full-set-computer/
GAMIDIAS ATLAS P2 CG ARGB MID-TOWER BRAND NEW GAMING CASING,"Rs:33,500.00or 3 XRs:12,506.67with",In Stock,https://mdcomputers.lk/product/gamidias-atlas-p2-cg-argb-mid-tower-case/
CANON SCAN LIDE 400 SCANNER,"Rs:33,500.00or 3 XRs:12,506.67with",In Stock,https://mdcomputers.lk/product/canon-scan-lide-400-scanner/
MSI A620M-E PRO DDR5 BRAND NEW MOTHERBOARD ( 3 year warranty ),"Rs:34,000.00Rs:35,000.00or 3 XRs:12,693.33with",In Stock,https://mdcomputers.lk/product/msi-a620m-e-pro-ddr5-motherboard-3-years-wa/
GTX 1060 3GB USED GRAPHICS CARD,"Rs:34,000.00Rs:36,000.00or 3 XRs:12,693.33with",In Stock,https://mdcomputers.lk/product/gtx-1060-3gb-graphic-card-used/
MSI MAG CORELIQUID ARGB A13 360mm CPU BLACK LIQUID COOLER ( 3 YEARS WARRANTY ),"Rs:34,000.00Rs:35,500.00or 3 XRs:12,693.33with",In Stock,https://mdcomputers.lk/product/msi-mag-coreliquid-argb-a13-360mm-cpu-liquid-cooler-black-3-years-warranty/
ACER EK251QP6 24.5INCH 144Hz IPS BRAND NEW MONTOR ( 03 years warranty ),"Rs:34,000.00Rs:35,000.00or 3 XRs:12,693.33with",In Stock,https://mdcomputers.lk/product/acer-ek251qp6-24-5inch-144hz-ips-brand-new-montor-03-years-warranty/
THERMALTAKE CERES 300TG ARGB MID TOWER BLACK GAMING CASING WITH 02 ARGB 140MM FANS & 01 EXHAUST FAN,"Rs:34,000.00or 3 XRs:12,693.33with",In Stock,https://mdcomputers.lk/product/thermaltake-ceres-300tg-argb-mid-tower-black-gaming-casing-with-02-argb-140mm-fans-01-exhaust-fan/
ASUS PRIME H510M-K R2.0 BRAND NEW MOTHER BOARD ( 03 years warranty ),"Rs:34,500.00Rs:36,500.00or 3 XRs:12,880.00with",In Stock,https://mdcomputers.lk/product/asus-prime-h510m-e/
LOGITECH G512 CARBON RGB BRAND NEW MECHANICAL GAMING KEYBOARD,"Rs:34,500.00Rs:37,000.00or 3 XRs:12,880.00with",In Stock,https://mdcomputers.lk/product/logitech-g512-carbon-rgb-brand-new-mechanical-gaming-keyboard/
MSI PRO MP243L E14 23.8 INCH FHD 144Hz IPS BRAND NEW MONITOR,"Rs:34,500.00Rs:37,500.00or 3 XRs:12,880.00with",In Stock,https://mdcomputers.lk/product/msi-pro-mp243l-e14-23-8-inch-fhd-144hz-ips-brand-new-monitor/
ZIMA ZM-840 KAROKE PARTY BOX WITH WIRELESS MIC,"Rs:34,500.00Rs:35,000.00or 3 XRs:12,880.00with",In Stock,https://mdcomputers.lk/product/zima-zm-840-karoke-party-box-with-wireless-mic/
DELL ULTRASHARP 30 INCH IPS HDMI USED MONITOR ( DILIVERY NOT AVAILABLE  ) WITH OUT CABLE,"Rs:34,500.00or 3 XRs:12,880.00with",In Stock,https://mdcomputers.lk/product/dell-ultrasharp-30-inch-ips-hdmi-used-monitor-with-out-cable/
"ASUS VA249HG 24 INCH IPS, FRAMELESS, 120Hz BRAND NEW MONITOR ( 03 years warranty )","Rs:34,500.00Rs:37,600.00or 3 XRs:12,880.00with",In Stock,https://mdcomputers.lk/product/asus-va249hg-24-inch-ips-frameless-120hz-brand-new-monitor-03-years-warranty/
INTEL CORE I3 2ND GEN USED GAMING DESKTOP PC WITH GTX750 1GB VGA,"Rs:34,500.00Rs:37,100.00or 3 XRs:12,880.00with",In Stock,https://mdcomputers.lk/product/intel-core-i3-2nd-gen-used-gaming-desktop-pc-with-gtx750-1gb-vga/
JEDEL TD-03 RGB TABLE,"Rs:34,500.00Rs:35,000.00or 3 XRs:12,880.00with",In Stock,https://mdcomputers.lk/product/jedel-td-03-rgb-table/
INTEL CORE I7 4TH GEN – USED DESKTOP COMPUTER ( 03 month warranty ),"Rs:34,600.00Rs:36,600.00or 3 XRs:12,917.33with",In Stock,https://mdcomputers.lk/product/core-i7-4th-gen-use-desktop-computer/
LEXAR® NS100 512GB SSD BRAND NEW ( 03 YEARS WARRANTY ),"Rs:35,000.00Rs:35,500.00or 3 XRs:13,066.67with",In Stock,https://mdcomputers.lk/product/lexar-ns100-512gb-ssd-brand-new/
"AMD RYZEN 5 5500 (6 Cores, 12 Threads) Up To 4.2GHz BRAND NEW DESKTOP TRAY PROCESSOR ( 3 YEARS WARRANTY)","Rs:35,000.00Rs:36,500.00or 3 XRs:13,066.67with",In Stock,https://mdcomputers.lk/product/amd-ryzen-5-5500-brand-new-processor-price/
Corsair 3500X ARGB CALL OF DUTY BLACK OPS 6 EDITION Mid-Tower Case – Black (2 Years Warranty),"Rs:35,000.00or 3 XRs:13,066.67with",In Stock,https://mdcomputers.lk/product/corsair-3500x-argb-call-of-duty-black-ops-6-edition-mid-tower-case-black-2-years-warranty/
"ASUS VA259HGA EYE CARE GAMING MONITOR – 25-inch , IPS, FULL HD, FRAMLESS, 120Hz ( 03 YEARS WARRANTY  )","Rs:35,000.00Rs:38,000.00or 3 XRs:13,066.67with",In Stock,https://mdcomputers.lk/product/asus-25-va259hga-120hz-ips-monitor/
ANTEC GSK750 750W ATX3.1 FULLY MODULAR 80+ GOLD BRAND NEW POWER SUPPLY,"Rs:35,000.00Rs:35,500.00or 3 XRs:13,066.67with",In Stock,https://mdcomputers.lk/product/antec-gsk750-750w-atx3-1-fully-modular-80-gold-brand-new-power-supply/
AOC 25B36H 25 INCH 120Hz 1ms FHD IPS BRAND NEW MONITOR,"Rs:35,000.00or 3 XRs:13,066.67with",In Stock,https://mdcomputers.lk/product/aoc-25b36h-25-inch-120hz-1ms-fhd-ips-brand-new-monitor/
SAMSUNG LS24F320GAEXXS 24″ IPS FHD 120Hz ESSENTIAL MONITOR ( 03 years warranty ),"Rs:35,000.00Rs:39,500.00or 3 XRs:13,066.67with",In Stock,https://mdcomputers.lk/product/samsung-ls24f320gaexxs-24-ips-fhd-120hz-new/
INTEL CORE I3 4TH GEN DESKTOP FULL SET COMPUTERS WITH 17 INCH MONITOR,"Rs:35,500.00Rs:37,900.00or 3 XRs:13,253.33with",In Stock,https://mdcomputers.lk/product/core-i3-4th-gen-full-set-computers/
INTEL CORE I5 2ND GEN DESKTOP PC FULL SET WITH 17 INCH MONITOR,"Rs:35,500.00Rs:37,600.00or 3 XRs:13,253.33with",In Stock,https://mdcomputers.lk/product/core-i5-2nd-full-set-computer/
ANTEC PERFORMANCE 1 FT ARGB FULL TOWER CASING,"Rs:35,500.00Rs:38,500.00or 3 XRs:13,253.33with",In Stock,https://mdcomputers.lk/product/antec-performance-1-ft-full-tower-case/
ARMAGGEDON XF24HD SUPER-16 PIXXEL+XTREME BRAND NEW MONITOR ( 02 years warranty ),"Rs:35,500.00or 3 XRs:13,253.33with",In Stock,https://mdcomputers.lk/product/armaggedon-xf24hd-super-16-pixxelxtreme-brand-new-monitor-02-years-warranty/
EMARK LIBRASCREEN 15P PORTABLE MONITOR,"Rs:35,500.00Rs:38,900.00or 3 XRs:13,253.33with",In Stock,https://mdcomputers.lk/product/emark-librascreen-15p-portable-monitor/
LENOVO L24-4C 24 INCH 144HZ FHD IPS BRAND NEW MONITOR ( 03 years warranty ),"Rs:35,500.00Rs:37,500.00or 3 XRs:13,253.33with",In Stock,https://mdcomputers.lk/product/lenovo-l24-4c-24-inch-144hz-fhd-ips-brand-n/
MSI MPG VELOX 100R ARGB BRAND NEW GAMING CASING,"Rs:36,000.00Rs:38,000.00or 3 XRs:13,440.00with",In Stock,https://mdcomputers.lk/product/msi-mpg-velox-100r-argb-casing/
INTEL CORE I5 3RD GEN DESKTOP COMPUTER FULLSET WITH 17 INCH MONITOR,"Rs:36,500.00Rs:38,600.00or 3 XRs:13,626.67with",In Stock,https://mdcomputers.lk/product/intel-core-i5-3rd-gen-full-set-computer-with-17-inch-monitor/
INTEL CORE I5 10TH GEN USED PROCESSOR,"Rs:36,500.00Rs:38,000.00or 3 XRs:13,626.67with",In Stock,https://mdcomputers.lk/product/intel-core-i5-10400-tray-processor-12m-cache-up-to-4-30-ghz/
ASUS PRIME A620M-K DDR5 BRAND NEW MOTHERBOARD,"Rs:36,500.00or 3 XRs:13,626.67with",In Stock,https://mdcomputers.lk/product/asus-prime-a620m-k-ddr5-brand-new-motherboard/
INTEL CORE I3 2ND GEN DESKTOP FULL SET PC WITH 20 INCH LED MONITOR,"Rs:37,000.00Rs:39,200.00or 3 XRs:13,813.33with",In Stock,https://mdcomputers.lk/product/core-i3-3rd-gen-full-set-computer/
MSI MAG PANO M100R PZ MID-TOWER BRAND NEW BLACK CASING,"Rs:37,000.00Rs:39,000.00or 3 XRs:13,813.33with",In Stock,https://mdcomputers.lk/product/msi-mag-pano-m100r-pz-argb-casing-pricelank/
ANTEC VORTEX LUM 360 ARGB,"Rs:37,000.00or 3 XRs:13,813.33with",In Stock,https://mdcomputers.lk/product/antec-vortex-lum-360-argb/
DELL PRO E2425HM 23.8 INCH FULL HD IPS 100Hz BRAND NEW MONITOR ( 03 years warranty ),"Rs:37,000.00Rs:43,000.00or 3 XRs:13,813.33with",In Stock,https://mdcomputers.lk/product/dell-e2425hn-23-8-inch-full-hd-ips-100hz-br/
HAVIT GC933 GAMING CHAIR ( Black+Red ),"Rs:37,000.00or 3 XRs:13,813.33with",In Stock,https://mdcomputers.lk/product/havit-gc933-gaming-chair-blackred/
CORE I5 2ND GEN USED GAMING PC – GTX 650 1GB VGA,"Rs:37,100.00Rs:41,400.00or 3 XRs:13,850.67with",In Stock,https://mdcomputers.lk/product/core-i5-2nd-gen-gaming-pc-gtx750-2gb-vga/
INTEL CORE I3 6TH GEN – 8GB RAM – 500GB HDD USED DESKTOP PC ( 03 month warranty ),"Rs:37,200.00Rs:39,200.00or 3 XRs:13,888.00with",In Stock,https://mdcomputers.lk/product/i3-6th-gen-desktop-computer-8gb-ram/
TOSHIBA CANVIO BASICS 1TB EXTERNAL HARD DRIVE,"Rs:37,300.00Rs:39,500.00or 3 XRs:13,925.33with",In Stock,https://mdcomputers.lk/product/toshiba-canvio-basics-1tb-external-hard-drive/
INTEL CORE I3 3RD GEN DESKTOP FULL SET PC WITH 20 INCH LED MONITOR,"Rs:37,500.00Rs:39,600.00or 3 XRs:14,000.00with",In Stock,https://mdcomputers.lk/product/intel-core-i3-3rd-gen-desktop-full-set-pc-with-20-inch-led-monitor/
MSI MAG A750GL PCIE5 750 WATT 80 PLUS GOLD CERTIFIED FULLY MODULAR BRAND NEW POWER SUPPLY (7 YEARS WARRANTY),"Rs:37,500.00or 3 XRs:14,000.00with",In Stock,https://mdcomputers.lk/product/msi-mag-a750gl-pcie5-750-watt-80-plus-goldc/
ARCTIC LIQUID FREEZER III 240 A-RGB BLACK COOLER ( 06 YEARS WARRANTY ),"Rs:37,500.00or 3 XRs:14,000.00with",In Stock,https://mdcomputers.lk/product/arctic-liquid-freezer-iii-240-a-rgb-black-cooler/
ASUS PRIME H410M-A BRAND NEW MOTHERBOARD  ( 03 years warranty ),"Rs:37,500.00or 3 XRs:14,000.00with",In Stock,https://mdcomputers.lk/product/asus-prime-h410m-a-brand-new-motherboard/
MSI PRO A620AM-B EVO DDR5 BRAND NEW MOTHERBOARD ( 3 years warranty ),"Rs:37,500.00or 3 XRs:14,000.00with",In Stock,https://mdcomputers.lk/product/msi-pro-a620am-b-evo-ddr5-brand-new-motherboard-3-years-warranty/
MEETION CHR04 PROFESSIONAL GAMING CHAIR ( BLACK & ORANGE ),"Rs:38,000.00Rs:40,000.00or 3 XRs:14,186.67with",In Stock,https://mdcomputers.lk/product/meetion-chr04-professional-gaming-chair/
JBL Wireless Microphone – 2 IN 1,"Rs:38,000.00or 3 XRs:14,186.67with",In Stock,https://mdcomputers.lk/product/jbl-wireless-microphone-2-in-1/
JUNGLE LEOPARD PRO FLOW 240 BLACK LIQUID COOLER ( 03 Years Warranty ),"Rs:38,000.00Rs:40,500.00or 3 XRs:14,186.67with",In Stock,https://mdcomputers.lk/product/jungle-leopard-pro-flow-240-black-liquid-cooler-03-years-warranty/
JUNGLE LEOPARD PRO FLOW 240 WHITE LIQUID COOLER ( 03 Years Warranty ),"Rs:38,000.00Rs:38,500.00or 3 XRs:14,186.67with",In Stock,https://mdcomputers.lk/product/jungle-leopard-pro-flow-240-white-liquid-cooler-03-years-warranty/
APPLE A2450 BRAND NEW MAGIC KEYBOARD,"Rs:38,000.00or 3 XRs:14,186.67with",In Stock,https://mdcomputers.lk/product/apple-a2450-brand-new-magic-keyboard/
INTEL CORE I3 7TH GEN – 8GB RAM – 500GB HDD USED DESKTOP PC ( 03 month warranty ),"Rs:38,300.00Rs:40,300.00or 3 XRs:14,298.67with",In Stock,https://mdcomputers.lk/product/i3-4th/
MSI H610M S PRO (WIFI) DDR4 MOTHERBOARD ( 3 Years Warranty ),"Rs:38,500.00Rs:40,000.00or 3 XRs:14,373.33with",In Stock,https://mdcomputers.lk/product/msi-pro-h610m-s-ddr4-brand-new-motherboard/
HP ELITE E230T 23″INCH IPS TOUCH SCREEN USED MONITOR ( without cables ),"Rs:38,500.00or 3 XRs:14,373.33with",In Stock,https://mdcomputers.lk/product/hp-elite-e230t-23%e2%80%b3inch-ips-touch-screen-used-monitor/
INTEL CORE I7 8TH (8700K) GEN USED PROCESSOR,"Rs:38,500.00Rs:42,000.00or 3 XRs:14,373.33with",In Stock,https://mdcomputers.lk/product/intel-core-i7-8th-8700k-gen-used-processor/
INTEL CORE I5 2ND GEN USED GAMING DESKTOP PC WITH GTX750 1GB VGA,"Rs:38,900.00Rs:40,900.00or 3 XRs:14,522.67with",In Stock,https://mdcomputers.lk/product/intel-core-i5-2nd-gen-used-gaming-desktop-pc-with-gtx750-1gb-vga/
KINGSTON DDR4 16GB (3200MHz) BRAND NEW LAPTOP RAM (03 years warranty ),"Rs:39,000.00or 3 XRs:14,560.00with",In Stock,https://mdcomputers.lk/product/16gb-kingston-ddr4-3200mhz-laptop-ram-memor/
KOORUI 25″ G2511P 200Hz IPS FHD HDR400 BRAND NEW MONITOR ( 03 YEARS WARRANTY ),"Rs:39,000.00Rs:40,000.00or 3 XRs:14,560.00with",In Stock,https://mdcomputers.lk/product/koorui-25-g2511p-200hz-ips-fhd-hdr400-brand-new-monitor-03-years-warranty/
TRANSCEND DDR4 16GB (3200Mhz) BRAND NEW LAPTOP MEMORY,"Rs:39,000.00Rs:40,000.00or 3 XRs:14,560.00with",In Stock,https://mdcomputers.lk/product/transcend-ddr4-16gb-3200mhz-brand-new-laptop-memory/
INTEL CORE I5 4TH GEN DESKTOP FULL SET COMPUTER WITH 17 INCH MONITOR,"Rs:39,400.00Rs:41,400.00or 3 XRs:14,709.33with",In Stock,https://mdcomputers.lk/product/i5-4th-gen-full-set-with-17-inch-monitor/
CORE I3 4TH GEN FULL SET COMPUTER 20 INCH LED MONITOR,"Rs:39,500.00Rs:41,800.00or 3 XRs:14,746.67with",In Stock,https://mdcomputers.lk/product/core-i3-4th-gen-full-set-computer/
CORSAIR NAUTILUS 360 RS ARGB Liquid CPU Cooler(5 Years Warranty),"Rs:39,500.00Rs:42,500.00or 3 XRs:14,746.67with",In Stock,https://mdcomputers.lk/product/corsair-nautilus-argb-360mm-liquid-cpu-cooler-5-years-warranty/
NZXT KRAKEN CORE 240 (240mm) CPU LIQUID COOLER BLACK ( 06 Years Warranty ),"Rs:39,500.00or 3 XRs:14,746.67with",In Stock,https://mdcomputers.lk/product/nzxt-kraken-core-240-240mm-cpu-liquid-cooler-black-06-years-warranty/
AMD RYZEN 5 4650G TRAY PROCESSOR ( WITH OUT BOX & COOLER ),"Rs:39,500.00or 3 XRs:14,746.67with",In Stock,https://mdcomputers.lk/product/ryzen-5-4650g-tray-processor-with-out-box-c/
